id,creation_date,is_admin_closure,is_removed,ref,marque,statuts,types,contrat,"type ticket",pseudo
513477,"2023-12-06 08:37:17",0,0,HAC71PCS,HYUNDAI,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
513496,"2023-12-06 10:15:00",0,0,TTLMP475iSSP46-M&S-2,TITAN,"La prestation n'a pas pu aboutir",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
513528,"2023-12-06 14:59:46",0,0,ABW-VBS-100P(B),FOXTER,"La station doit faire un diagnostic de la machine.",NULL,"NHP FOXTER - LECLERC","Demande de Garantie","01 - Agent Technique SWAP"
513656,"2023-12-07 10:05:29",0,0,TTLMP170SP53,TITAN,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.","LPM Souhila"
513670,"2023-12-07 12:13:45",0,0,FRT100EL,FEIDER,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.",Gamzat
513680,"2023-12-07 13:12:51",0,0,X-PRINT,FEIDER,"Le client a accepté le devis, la station peut commencer la réparation",NULL,"BUILDER / TCK","Prise en charge Hors Garantie","01 - Agent Technique SWAP"
513770,"2023-12-07 17:04:21",1,0,"PM 5160 SHW",MOWOX,"La station doit faire un diagnostic de la machine.",NULL,"Système U - DAYE EUROPE MOWOX","Demande de Garantie","Chloe T"
513803,"2023-12-08 06:46:42",0,0,TTBVP25-2,TITAN,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","KINGFISHER (Bronze)","Demande de réparation en station.","01 - Agent Technique SWAP"
513827,"2023-12-08 08:45:41",0,0,MBVP25,"MAC ALLISTER","La station a fait une demande de réparation qui doit être modérée par un admin.","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.","02 - Agent Administratif SWAP"
513871,"2023-12-08 13:03:32",0,0,MLMP300SP40,"MAC ALLISTER","La station doit faire un diagnostic de la machine.",NULL,KINGFISHER,"Prise en charge Hors Garantie","01 - Agent Technique SWAP"
513872,"2023-12-08 13:05:51",0,0,CCAG20V2A,CARREFOUR,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
514137,"2023-12-11 09:43:06",0,0,HBP1300,HYUNDAI,"Une attestation de non réparation (ANR) a été validée. Elle est visible en pièce jointe à droite dans la rubrique MES DOCUMENTS .  Le client peut être remboursé par son vendeur.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.",Frédéric
514140,"2023-12-11 09:58:20",0,0,"PONY 92T-R",TROY-BILT,"La station doit choisir comment s'occuper de la machine.","Réparation sous garantie","MTD - assist. dom.","Demande de réparation en station.",Roulio
514141,"2023-12-11 10:06:32",0,0,HG4000-PL,HYUNDAI,"La station doit choisir comment s'occuper de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
514171,"2023-12-11 14:34:34",0,0,"R-BG OM 43 (SLN43F)",BESTGREEN,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","SWAP REUSED","Demande de réparation en station.","01 - Agent Technique SWAP"
514318,"2023-12-12 11:04:48",0,0,TTLMP875SP51-ES,TITAN,"Une attestation de non réparation (ANR) a été validée. Elle est visible en pièce jointe à droite dans la rubrique MES DOCUMENTS .  Le client peut être remboursé par son vendeur.","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.","01 - Agent Technique SWAP"
514332,"2023-12-12 12:27:37",0,0,"CSP2525 (PN2500-2A)",BRICOMARCHE,"Le client doit indiquer s'il accepte ou non le devis SWAP",NULL,"BCM Johnwin","Prise en charge Hors Garantie",Nadine
514339,"2023-12-12 14:13:46",0,0,GL3AQ-39947-145,"NO NAME","La station doit faire un diagnostic de la machine.",NULL,"BCM JIWEI ","Demande de Garantie","01 - Agent Technique SWAP"
514459,"2023-12-13 11:48:50",0,0,HG1800i-A,HYUNDAI,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
514485,"2023-12-13 14:25:18",0,0,ELMP145SP46,ERBAUER,"DDG par la station, un admin doit modérer cette demande.","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.","01 - Agent Technique SWAP"
514487,"2023-12-13 14:48:13",0,0,ASYBL0920020,"COUNTRY SIDE","La station doit faire un diagnostic de la machine.",NULL,Kaufland,"Demande de Garantie",NULL
514532,"2023-12-13 16:37:36",0,0,TTLMP170SP53,TITAN,"La prestation n'a pas pu aboutir",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
514533,"2023-12-13 16:44:09",0,0,"H 96 T 13A776KF686",HELINGTON,"La station doit faire un diagnostic de la machine.",NULL,"INVIVO Garantie","Demande de Garantie","Florian MERCURI"
514575,"2023-12-14 08:34:25",0,0,PPLMP166SP51,"PERFORMANCE POWER","La prestation n'a pas pu aboutir",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
514588,"2023-12-14 10:19:58",0,0,FPLMP196SP51,"NO NAME","En attente de paiement du panier par le client",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
514596,"2023-12-14 12:06:38",0,0,HG2700-PL,HYUNDAI,"La station a fait une demande de réparation qui doit être modérée par un admin.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
514599,"2023-12-14 12:09:21",0,0,RAC3100-A,RACING,"La station a fait une demande de réparation qui doit être modérée par un admin.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Ghizlane "
514606,"2023-12-14 13:30:23",0,0,FPLM132-6,CASTORAMA,"Le client doit indiquer s'il accepte ou non le devis SWAP",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
514608,"2023-12-14 14:20:23",0,0,RAC511BSRP-A,RACING,"Modération par un administrateur du devis proposé par la station",NULL,"BUILDER / TCK","Prise en charge Hors Garantie",Nadine
514639,"2023-12-14 15:38:12",0,0,"BG OM 43 (SLN43F)",BESTGREEN,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BCM Sunray","Demande de réparation en station.","01 - Agent Technique SWAP"
514652,"2023-12-14 16:42:23",1,0,HTRT3835-2C-1,HYUNDAI,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.",Nadine
514655,"2023-12-14 17:39:06",0,0,FGHI7000R,FEIDER,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
514699,"2023-12-15 09:23:22",0,0,81967949,STERWINS,"Le client doit indiquer s'il accepte ou non le devis SWAP",NULL,"LEROY MERLIN FR - STERWINS","Prise en charge Hors Garantie",Sylvie
514712,"2023-12-15 10:22:54",0,0,"KH 28 Super XE",AEG,"Le client a accepté le devis, la station peut commencer la réparation",NULL,"HG Divers","Prise en charge Hors Garantie",Sylvie
514715,"2023-12-15 10:52:17",0,0,HG2201-PL-A,HYUNDAI,"La station a fait une demande de réparation qui doit être modérée par un admin.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
514731,"2023-12-15 13:57:22",0,0,HFC20U,HYUNDAI,"La station a fait une demande de réparation qui doit être modérée par un admin.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
514736,"2023-12-15 14:19:44",0,0,FRT90EL,FEIDER,"La station doit faire un diagnostic de la machine.",NULL,"BUILDER / TCK","Demande de Garantie",Frédéric
514738,"2023-12-15 14:30:02",0,0,RACT90EA,RACING,"La station doit faire un diagnostic de la machine.",NULL,"BUILDER / TCK","Demande de Garantie",Gamzat
514892,"2023-12-16 17:38:31",0,0,HMELB20V2A,HYUNDAI,"Une demande de garantie a été effectuée. La demande est en cours de modération par SWAP","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
515018,"2023-12-18 12:03:37",0,0,TTHTP26,TITAN,"Le client doit indiquer s'il accepte ou non le devis SWAP",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
515027,"2023-12-18 13:33:58",1,0,FTDT511ZT-A,FEIDER,"La station établit son devis pour réparer la machine",NULL,"BUILDER / TCK","Prise en charge Hors Garantie",Nadine
515093,"2023-12-18 16:25:49",0,0,TTROP224,TITAN,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.","01 - Agent Technique SWAP"
515099,"2023-12-18 18:49:41",0,0,FC2400PAP4,FEIDER,"La demande de pièces a été acceptée, vous recevrez votre colis sous les meilleurs délais à l'adresse indiquée.",NULL,"BUILDER / TCK","Demande de pièces dans le cadre de la garantie","Florian STEFANI"
515133,"2023-12-19 08:35:52",0,0,79787001,STERWINS,"La réparation a été effectuée avec succès",NULL,"LEROY MERLIN FR - STERWINS","Prise en charge Hors Garantie",Sylvie
515162,"2023-12-19 10:57:39",0,0,HELPN40V-A,HYUNDAI,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
515236,"2023-12-19 15:43:33",0,0,HG4000I-A1,HYUNDAI,"Le client a accepté le devis, la station peut commencer la réparation",NULL,"BUILDER / TCK","Prise en charge Hors Garantie","01 - Agent Technique SWAP"
515238,"2023-12-19 16:02:30",0,0,HCOMBI31,HYUNDAI,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","04 - Agent Pièces SWAP"
515241,"2023-12-19 16:47:45",0,0,HY50-A-2,HYUNDAI,"DDG par la station, un admin doit modérer cette demande.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.",Nadine
515292,"2023-12-20 08:16:26",0,0,HTRT65-2C,HYUNDAI,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
515298,"2023-12-20 09:31:37",0,0,PPLMP166SP51,"PERFORMANCE POWER","DDG par la station, un admin doit modérer cette demande.","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.",Nadine
515306,"2023-12-20 10:18:11",0,0,ELMP170SP51,ERBAUER,"Le client doit indiquer s'il accepte ou non le devis SWAP",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
515315,"2023-12-20 11:48:52",0,0,TTTP150B&S,TITAN,"La station doit faire un diagnostic de la machine.",NULL,KINGFISHER,"Demande de Garantie","01 - Agent Technique SWAP"
515320,"2023-12-20 12:52:31",0,0,HG4000-PL,HYUNDAI,"La station a fait une demande de réparation qui doit être modérée par un admin.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
515321,"2023-12-20 13:05:07",0,0,HG2700-PL,HYUNDAI,"La station a fait une demande de réparation qui doit être modérée par un admin.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
515329,"2023-12-20 13:48:10",0,0,X-PRINT,FEIDER,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
515342,"2023-12-20 15:18:03",0,0,ELMP145SP46,ERBAUER,"Le client a accepté le devis, la station peut commencer la réparation",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
515401,"2023-12-20 20:39:02",0,0,HCOMBIBP50,HYUNDAI,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
515450,"2023-12-21 09:24:22",0,0,TTLMP875SP51,TITAN,"Le client doit indiquer s'il accepte ou non le devis SWAP",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
515473,"2023-12-21 12:10:08",0,0,FC3200PAP4-1,FEIDER,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Florian STEFANI"
515479,"2023-12-21 12:54:41",0,0,HG2201-PL-A,HYUNDAI,"La station a fait une demande de réparation qui doit être modérée par un admin.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
515484,"2023-12-21 13:27:10",0,0,"BG PRO GTP25-22","BESTGREEN EXPERT","Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BCM Sunray","Demande de réparation en station.","01 - Agent Technique SWAP"
515547,"2023-12-21 16:09:53",0,0,HTRTPRO5350-4-1,HYUNDAI,"En attente de paiement du panier par le client",NULL,"BUILDER / TCK","Prise en charge Hors Garantie",Nadine
515618,"2023-12-22 09:47:09",0,0,EZ20VSJN-A,ENERGIZER,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
515641,"2023-12-22 10:50:34",0,0,FC3500PAP,FEIDER,"La demande de pièces a été acceptée, vous recevrez votre colis sous les meilleurs délais à l'adresse indiquée.",NULL,"BUILDER / TCK","Demande de pièces dans le cadre de la garantie",Roulio
515664,"2023-12-22 14:09:59",0,0,RAC6224PR-1,RACING,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
515732,"2023-12-22 16:14:41",0,0,ABW-VBS-100P(B),FOXTER,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","NHP FOXTER - LECLERC","Demande de réparation en station.","01 - Agent Technique SWAP"
516034,"2023-12-26 10:03:03",0,0,RAC173PTIL-A,RACING,"La station doit choisir comment s'occuper de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.",Serge
516047,"2023-12-26 12:05:32",0,0,HPVD16V-1,HYUNDAI,"La demande de pièces a été acceptée, vous recevrez votre colis sous les meilleurs délais à l'adresse indiquée.",NULL,"BUILDER / TCK","Demande de pièces dans le cadre de la garantie",Serge
516112,"2023-12-26 17:27:15",0,0,TTLMP750SP53,TITAN,"Le client doit indiquer s'il accepte ou non le devis SWAP",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
516131,"2023-12-27 06:41:59",0,0,HG1600i-A,HYUNDAI,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
516185,"2023-12-27 12:13:45",0,0,HG2700-PL,HYUNDAI,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
516191,"2023-12-27 13:02:10",0,0,JOL-YFT01,MYPROJECT,"La station doit faire un diagnostic de la machine.",NULL,Kaufland,"Demande de Garantie",NULL
516298,"2023-12-28 10:00:39",0,0,"CSP2525 (PN2500-2A)",BRICOMARCHE,"La station a fait une demande de réparation qui doit être modérée par un admin.","Réparation sous garantie","BCM Johnwin","Demande de réparation en station.","01 - Agent Technique SWAP"
516303,"2023-12-28 10:21:01",0,0,HEL2530CAR,HYUNDAI,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
516309,"2023-12-28 10:59:16",0,0,HG2201-PL-A,HYUNDAI,"La station doit faire un diagnostic de la machine.",NULL,"BUILDER / TCK","Demande de Garantie","SWAP PL"
516325,"2023-12-28 13:18:18",0,0,HTRT42-1,HYUNDAI,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
516329,"2023-12-28 13:43:22",0,0,"K-615 20L",FOXTER,"La station doit faire un diagnostic de la machine.",NULL,"FOXTER ASPIRATEUR -LECLERC ","Demande de Garantie","01 - Agent Technique SWAP"
516331,"2023-12-28 14:16:33",0,0,RAC27PHT-1,RACING,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
516336,"2023-12-28 14:52:20",0,0,RACTHT264-1,RACING,"Le client doit indiquer s'il accepte ou non le devis SWAP",NULL,"BUILDER / TCK","Prise en charge Hors Garantie",Nadine
516375,"2023-12-28 17:38:52",0,0,PPLMP167SP51,"PERFORMANCE POWER","La station établit son devis pour réparer la machine",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
516379,"2023-12-28 17:54:58",0,0,MLMP550SP46-M&S,"MAC ALLISTER","Le client doit indiquer s'il accepte ou non le devis SWAP",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
516381,"2023-12-28 18:25:47",0,0,TT5MTP26-2,TITAN,"En attente de paiement du panier par le client",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
516405,"2023-12-29 08:55:29",0,0,TTLMP170SP51,TITAN,"En attente de paiement du panier par le client",NULL,"HG Divers","Prise en charge Hors Garantie",Sylvie
516466,"2023-12-29 16:49:12",0,0,ECSP51,ERBAUER,"En attente de paiement du panier par le client",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
516467,"2023-12-29 17:22:25",0,0,HTRTPRO5350-4-1,HYUNDAI,"Le client doit indiquer s'il accepte ou non le devis SWAP",NULL,"BUILDER / TCK","Prise en charge Hors Garantie",Nadine
516492,"2023-12-30 10:45:05",0,0,TTCSP25,TITAN,"La station doit faire un diagnostic de la machine.",NULL,"KINGFISHER (Bronze)","Demande de Garantie","01 - Agent Technique SWAP"
516493,"2023-12-30 10:55:41",0,0,"BG B2800",BESTGREEN,"La station a fait une demande de réparation qui doit être modérée par un admin.","Réparation sous garantie","BCM Johnwin","Demande de réparation en station.","01 - Agent Technique SWAP"
516586,"2024-01-02 09:47:09",0,0,F-CROSS,FEIDER,"Le client doit indiquer s'il accepte ou non le devis SWAP",NULL,"BUILDER / TCK","Prise en charge Hors Garantie",Serge
516608,"2024-01-02 14:40:26",0,0,HTRTPRO5350-4-1,HYUNDAI,"En attente de paiement du panier par le client",NULL,"BUILDER / TCK","Prise en charge Hors Garantie",Nadine
516668,"2024-01-03 09:39:32",0,0,HG2201-PL,HYUNDAI,"La station a fait une demande de réparation qui doit être modérée par un admin.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
516670,"2024-01-03 09:49:18",0,0,HG2201-PL,HYUNDAI,"La station a fait une demande de réparation qui doit être modérée par un admin.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
516679,"2024-01-03 10:58:24",0,0,81967951,STERWINS,"Le client a accepté le devis, la station peut commencer la réparation",NULL,"LEROY MERLIN FR - STERWINS","Prise en charge Hors Garantie",Sylvie
516682,"2024-01-03 11:27:36",0,0,HM20V2A,HYUNDAI,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
516749,"2024-01-03 17:38:23",0,0,HFBE8T55-2,HYUNDAI,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
516752,"2024-01-03 19:00:56",0,0,HCOMP100-2,HYUNDAI,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
516785,"2024-01-04 09:09:10",0,0,LH63,"NO NAME","Le client a accepté le devis, la station peut commencer la réparation",NULL,"SIPLEC - LITTAN","Prise en charge Hors Garantie",Nadine
516804,"2024-01-04 11:22:35",0,0,HG2201-PL-A,HYUNDAI,"La station a fait une demande de réparation qui doit être modérée par un admin.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
516806,"2024-01-04 11:44:08",0,0,HG4000-PL,HYUNDAI,"La station a fait une demande de réparation qui doit être modérée par un admin.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
516858,"2024-01-04 15:48:44",0,0,HFBE8T55,HYUNDAI,"La station doit faire un diagnostic de la machine.",NULL,"BUILDER / TCK","Demande de Garantie","01 - Agent Technique SWAP"
516860,"2024-01-04 16:00:59",0,0,HSC20V2A,HYUNDAI,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP"
516914,"2024-01-05 10:46:29",0,0,RAC3100-B,RACING,"La station a fait une demande de réparation qui doit être modérée par un admin.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.",Nadine
517135,"2024-01-08 07:41:26",0,0,JHS-A020,ELSAY,"La station doit faire un diagnostic de la machine.",NULL,"JHS CLIM -LECLERC","Demande de Garantie","Florian MERCURI"
517142,"2024-01-08 09:07:31",0,0,TL40B-20,GO/ON,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BCM Johnwin","Demande de réparation en station.","01 - Agent Technique SWAP"
517149,"2024-01-08 10:10:09",0,0,TTROP224,TITAN,"Le client doit indiquer s'il accepte ou non le devis SWAP",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
517163,"2024-01-08 11:32:51",0,0,ECSP51,ERBAUER,"La station doit faire un diagnostic de la machine.","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.","01 - Agent Technique SWAP"
517179,"2024-01-08 14:48:22",0,0,APW-VBT-130P,FOXTER,"Une demande de garantie a été effectuée. La demande est en cours de modération par SWAP","Réparation sous garantie","NHP FOXTER - LECLERC","Demande de réparation en station.","01 - Agent Technique SWAP"
517228,"2024-01-08 16:43:43",0,0,HTDT5075-A,HYUNDAI,"La station établit son devis pour réparer la machine",NULL,"BUILDER / TCK","Prise en charge Hors Garantie",Nadine
517266,"2024-01-09 07:39:11",0,0,HBT75-1,HYUNDAI,"Une demande de garantie a été effectuée. La demande est en cours de modération par SWAP",NULL,"BUILDER / TCK","Demande de Garantie","01 - Agent Technique SWAP"
517285,"2024-01-09 09:39:14",0,0,HTRT42,HYUNDAI,"Le client a accepté le devis, la station peut commencer la réparation",NULL,"BUILDER / TCK","Prise en charge Hors Garantie",Quentin
517299,"2024-01-09 11:01:47",0,0,HMELB20V2A,HYUNDAI,"Le client doit indiquer s'il accepte ou non le devis SWAP",NULL,"BUILDER / TCK","Prise en charge Hors Garantie","02 - Agent Administratif SWAP"
517314,"2024-01-09 13:48:35",0,0,HTRTPRO5350-4-1,HYUNDAI,"La station a fait une demande de réparation qui doit être modérée par un admin.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
517326,"2024-01-09 15:01:43",0,0,HDBT24-1,HYUNDAI,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
517381,"2024-01-09 17:18:03",0,0,X-bg3000-21,BESTGREEN,"La station a fait une demande de réparation qui doit être modérée par un admin.","Réparation sous garantie","SWAP REUSED","Demande de réparation en station.","02 - Agent Administratif SWAP"
517432,"2024-01-10 09:42:19",0,0,CSP2525,BRICOMARCHE,"DDG par la station, un admin doit modérer cette demande.","Réparation sous garantie","BCM Dunsch","Demande de réparation en station.",Nadine
517435,"2024-01-10 10:03:54",0,0,HG2700-PL,HYUNDAI,"La station doit choisir comment s'occuper de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
517437,"2024-01-10 10:08:47",0,0,HTRT65-2C,HYUNDAI,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
517443,"2024-01-10 10:55:21",0,0,"IRIYA SEC",GOODHOME,"La station doit faire un diagnostic de la machine.",NULL,GOODHOME,"Demande de Garantie",Roulio
517467,"2024-01-10 15:12:04",0,0,S-AC-10-OUT,HAIER,"La station doit faire un diagnostic de la machine.",NULL,"Climatiseurs HAIER","Demande de Garantie",Roulio
517525,"2024-01-10 15:56:09",0,0,"K-615 20L",FOXTER,"La station doit faire un diagnostic de la machine.",NULL,"FOXTER ASPIRATEUR -LECLERC ","Demande de Garantie","01 - Agent Technique SWAP"
517533,"2024-01-10 16:49:42",0,0,HTRT42-1,HYUNDAI,"La station doit faire un diagnostic de la machine.",NULL,"BUILDER / TCK","Demande de Garantie","01 - Agent Technique SWAP"
517557,"2024-01-11 06:44:50",0,0,RACT90EA-2,RACING,"La station doit faire un diagnostic de la machine.",NULL,"BUILDER / TCK","Demande de Garantie","01 - Agent Technique SWAP"
517576,"2024-01-11 08:43:58",0,0,FBRE40V,FEIDER,"La station a fait une demande de réparation qui doit être modérée par un admin.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
517597,"2024-01-11 10:29:38",0,0,HEL2530-1,HYUNDAI,"La station doit faire un diagnostic de la machine.",NULL,"BUILDER / TCK","Demande de Garantie","01 - Agent Technique SWAP"
517598,"2024-01-11 10:42:30",0,0,APW-VBT-130P(B),FOXTER,"La station doit choisir comment s'occuper de la machine.","Réparation sous garantie","NHP FOXTER - LECLERC","Demande de réparation en station.","01 - Agent Technique SWAP"
517617,"2024-01-11 14:25:36",0,0,MFS-4300-1,BRICOMARCHE,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BCM Johnwin","Demande de réparation en station.","01 - Agent Technique SWAP"
517618,"2024-01-11 14:47:12",0,0,HTRT65,HYUNDAI,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
517727,"2024-01-12 08:20:34",0,0,S-AC-10-IN,HAIER,"La station doit faire un diagnostic de la machine.",NULL,"Climatiseurs HAIER","Demande de Garantie","Christophe C"
517741,"2024-01-12 10:09:31",0,0,HTRTPRO5350,HYUNDAI,"Le client doit indiquer s'il accepte ou non le devis SWAP",NULL,"BUILDER / TCK","Prise en charge Hors Garantie",Nadine
517745,"2024-01-12 10:37:47",0,0,HTRTPRO5350-4-1,HYUNDAI,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
517749,"2024-01-12 10:59:33",0,0,SONDRIO,GOODHOME,"La station doit faire un diagnostic de la machine.",NULL,GOODHOME,"Demande de Garantie",Roulio
517751,"2024-01-12 11:09:29",0,0,HPV20V,HYUNDAI,"La station a fait une demande de réparation qui doit être modérée par un admin.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
517753,"2024-01-12 11:20:35",0,0,HBAT40V4-A,HYUNDAI,"La station a fait une demande de réparation qui doit être modérée par un admin.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
517772,"2024-01-12 14:33:46",0,0,TTCSP25,TITAN,"La station doit faire un diagnostic de la machine.",NULL,"KINGFISHER (Bronze)","Demande de Garantie","01 - Agent Technique SWAP"
517773,"2024-01-12 14:54:45",0,0,HCOMBIBP50-A,HYUNDAI,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP"
517777,"2024-01-12 15:11:25",0,0,"IRIYA SEC",GOODHOME,"La station doit faire un diagnostic de la machine.",NULL,GOODHOME,"Demande de Garantie",Roulio
517816,"2024-01-12 15:46:32",0,0,LH63,"NO NAME","La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","SIPLEC - LITTAN","Demande de réparation en station.","01 - Agent Technique SWAP"
